idtitlecreatedAtclosedAtclosed
MDU6SXNzdWUxNzA2NjU1NjU=Design concerns2016-08-11T14:53:00Z2016-08-31T06:48:27ZTrue
MDU6SXNzdWUxNzI2Njc0Njk=psycopg2 should be a requirement2016-08-23T10:45:11Z2016-08-23T11:04:06ZTrue
MDU6SXNzdWUxNzI2Njk1MTY=Doesn't work with postgres 9.32016-08-23T10:56:15Z2017-10-20T14:18:00ZTrue
MDU6SXNzdWUxODg3OTI1OTc=Thank you 💖2016-11-11T16:06:25Z2018-12-09T07:32:08ZTrue
MDU6SXNzdWUxODkwNzkwOTg=Left-to-right arguments2016-11-14T10:37:38Z2016-12-03T06:16:37ZTrue
MDU6SXNzdWUyMDk3NzU3MzA=Doesn't work on Windows?2017-02-23T14:28:04Z2017-03-01T09:56:18ZTrue
MDU6SXNzdWUyMTgzOTY0NjA=Improve view dependency tracking2017-03-31T04:40:59Z2017-06-13T00:11:38ZTrue
MDU6SXNzdWUyNDgyMjUzOTI=Correct ordering of function changes aka function dependency tracking2017-08-06T04:44:07Z2017-10-30T02:46:50ZTrue
MDU6SXNzdWUyNTg2NTcxMDk="Support ""identity columns"""2017-09-19T00:06:32Z2020-04-03T02:24:03ZTrue
MDU6SXNzdWUyNjgxMDg1MDk=Getting KeyError2017-10-24T16:53:44Z2017-10-30T21:33:14ZTrue
MDU6SXNzdWUyNjg2NDM1NjA=RuntimeError: maximum recursion depth exceeded2017-10-26T06:30:10Z2017-10-30T08:24:41ZTrue
MDU6SXNzdWUyNzczOTgxNTE=Error with character encoding2017-11-28T14:10:57Z2018-02-16T07:33:26ZTrue
MDU6SXNzdWUyNzc0NTIyNTg=Function's body is being replaced with $$None$$ when permissions are insufficient2017-11-28T16:36:43ZFalse
MDU6SXNzdWUyNzgxMzExMTg=Problem with line breaks when diffing and generating SQL2017-11-30T14:05:24Z2018-03-19T07:06:29ZTrue
MDU6SXNzdWUyODUxNTc3ODI=Ability to ignore a regex of table names or ignore temp tables by default2017-12-29T21:28:14Z2018-03-26T03:09:14ZTrue
MDU6SXNzdWUyOTA3MDc5NjM=migra doesn't handle inheritance well2018-01-23T04:46:25Z2018-12-09T07:16:19ZTrue
MDU6SXNzdWUyOTA4NTg1MTQ=CREATE SCHEMA commands aren't migrated2018-01-23T14:31:16Z2018-02-26T22:45:42ZTrue
MDU6SXNzdWUyOTU2MDEwOTk=insert statements not generated2018-02-08T17:31:19Z2018-02-16T07:39:15ZTrue
MDU6SXNzdWUyOTU2MDU4Nzc=empty tables are ignored by migra2018-02-08T17:46:22Z2018-08-01T11:09:50ZTrue
MDU6SXNzdWUyOTc3MDA5Mjk=Documentation improvements2018-02-16T07:27:42Z2019-03-10T12:32:35ZTrue
MDU6SXNzdWUyOTc3MDIzNjQ=Support content diffing also2018-02-16T07:37:25ZFalse
MDU6SXNzdWUzMDIwNjE4Mzc="Add features for more of a ""batteries included"" experience"2018-03-04T06:33:48ZFalse
MDU6SXNzdWUzMDIxOTE5MDU=Phase out Python 22018-03-05T07:05:10ZFalse
MDU6SXNzdWUzMDYwMzAxNDg=Allow comparing schema dumps2018-03-16T18:18:42ZFalse
MDU6SXNzdWUzMDg0MTk5ODI=Restrict output to specified object/table names2018-03-26T03:11:18ZFalse
MDU6SXNzdWUzMDg0NzAwMjU=Support table renames2018-03-26T08:06:30ZFalse
MDU6SXNzdWUzMDg1NjQyNzk=Could you do a comparison to alembic? 2018-03-26T13:07:26Z2019-12-10T05:59:30ZTrue
MDU6SXNzdWUzMDk4NTM4Njg=Migra Does not Handle Types2018-03-29T18:16:14ZFalse
MDU6SXNzdWUzMTIyOTgyNDI=Can you please add a License for this tool2018-04-08T11:37:17Z2018-06-30T16:39:56ZTrue
MDU6SXNzdWUzMTUzMjQ1MTM=Add support for domains2018-04-18T04:13:07ZFalse
MDU6SXNzdWUzMTkzMjM5NTM=would like to have option to ignore trailing whitespaces2018-05-01T20:51:59ZFalse
MDU6SXNzdWUzMjg4ODIxMTM=Issue comparing schema changes with pg_dump 9.6.82018-06-04T01:29:47Z2018-07-26T04:53:51ZTrue
MDU6SXNzdWUzMjk5Mjg4Mjc=Alpine Docker image (not an issue)2018-06-06T15:51:03Z2018-07-24T08:42:50ZTrue
MDU6SXNzdWUzMzQxNDE3NDE=Compare schemas/tables in the same database2018-06-20T15:51:54Z2018-07-24T11:31:01ZTrue
MDU6SXNzdWUzMzkzNzE2ODk=Postgres temporary schemas2018-07-09T09:26:56Z2018-07-24T11:26:14ZTrue
MDU6SXNzdWUzMzk3MDg5OTY=Add support for trigger associations2018-07-10T06:26:12Z2018-12-09T07:15:09ZTrue
MDU6SXNzdWUzNDUyNzU1NzA=Installation on mac fails2018-07-27T15:44:28Z2018-07-30T01:46:53ZTrue
MDU6SXNzdWUzNjUxMjIwNzg=The output does not include default values of function arguments2018-09-29T10:56:44Z2018-12-01T09:39:00ZTrue
MDU6SXNzdWUzNjY0MzA4NTA=--ignore option2018-10-03T16:46:35ZFalse
MDU6SXNzdWUzNzAzODI2NTM=migra $url_a $url_b generates b -> a migration2018-10-15T23:30:52Z2018-10-16T18:23:16ZTrue
MDU6SXNzdWUzNzI0MTA2OTY=Support row-level security (RLS) policies2018-10-22T06:48:30Z2018-12-09T07:31:28ZTrue
MDU6SXNzdWUzNzkxMzg2OTc=Supporting stored function language PL/Python2018-11-09T12:12:29Z2018-11-25T21:16:47ZTrue
MDU6SXNzdWUzODM4NTcyNzc=no module named six2018-11-23T15:11:53Z2018-12-01T09:36:48ZTrue
MDU6SXNzdWUzODM5MDQ4Nzk=Failing with postgres 9.62018-11-23T18:29:52Z2019-03-16T01:20:15ZTrue
MDU6SXNzdWUzODUyMDAwOTk="""PARTITION BY"" not recognized as diff."2018-11-28T10:29:06Z2018-12-09T04:31:35ZTrue
MDU6SXNzdWUzODU2NjAwOTg=Recreating the indexes2018-11-29T10:11:05Z2018-12-01T23:32:17ZTrue
MDU6SXNzdWUzODg4NzE1MTY=List of known unsupported Postgres features?2018-12-08T01:45:32ZFalse
MDU6SXNzdWUzOTM0OTI4MzY=Inconsistent lowercase/uppercase in exported statements2018-12-21T15:14:54ZFalse
MDU6SXNzdWUzOTQ2Mzk4MzQ=Grants/revokes on functions + sequences2018-12-28T13:42:21ZFalse
MDU6SXNzdWUzOTYyODEwMjU=Why drop functions with cascade when they can be replaced?2019-01-06T18:15:51Z2019-12-10T05:59:04ZTrue
