idtitlecreatedAtclosedAtclosed
MDU6SXNzdWUxODE1NzIzNDM=Download link in gen.py not working2016-10-07T02:25:50Z2016-10-07T02:48:46ZTrue
MDU6SXNzdWUxOTA5NDA0NzI=（this is not issue) is there a way to train custom data with synthtext?If yes ,is there a instructions?2016-11-22T08:55:35Z2016-11-24T03:39:34ZTrue
MDU6SXNzdWUxOTA5NjAxMjQ=invert_font_size.py can not run 2016-11-22T10:24:18Z2016-11-22T19:37:21ZTrue
MDU6SXNzdWUxOTIyMjMxNzA=How to add my own font into font_px2pt.cp ?2016-11-29T08:58:19Z2016-11-29T09:48:54ZTrue
MDU6SXNzdWUxOTI1MTA5Mzc=How to add my own images into dest.h5?2016-11-30T09:06:23Z2016-11-30T14:24:00ZTrue
MDU6SXNzdWUxOTU0NTE1MDQ=Problems with Opencv 3.02016-12-14T06:34:36Z2016-12-15T19:14:16ZTrue
MDU6SXNzdWUxOTU4MTYxNDY=The size of images2016-12-15T14:16:18Z2016-12-17T05:27:15ZTrue
MDU6SXNzdWUxOTkxOTkzNDI=How can we generate char_freq.cp for custom text data ?2017-01-06T13:46:55Z2017-01-28T19:10:38ZTrue
MDU6SXNzdWUxOTkyOTYwNjU=postprocessing code from Jaderberg et al2017-01-06T21:41:25Z2017-01-11T06:25:27ZTrue
MDU6SXNzdWUyMDAwMTQ0Njg=can Fully-Convolutional Regression Network (FCRN) algorithm be open source?2017-01-11T06:33:24Z2017-01-16T16:16:12ZTrue
MDU6SXNzdWUyMDA5MzE0OTM=can use my own word type, and word ? like : chinese2017-01-16T04:57:50Z2017-01-21T13:18:25ZTrue
MDU6SXNzdWUyMDEwMjEzNzE=Is there any background images database available?2017-01-16T13:39:11Z2017-01-17T22:49:13ZTrue
MDU6SXNzdWUyMDM0ODYyMDk=Some bounding boxes have very large/small positive/negative coordinates2017-01-26T20:55:00ZFalse
MDU6SXNzdWUyMDM0ODY0MTA=Some text contrasts blend too much with background making text not visibile to the eye2017-01-26T20:55:48ZFalse
MDU6SXNzdWUyMDM0ODY3MjY=Some bounding boxes are twisted in a way where they don't properly represent the text2017-01-26T20:57:06ZFalse
MDU6SXNzdWUyMDM0ODcwODQ=Ability to draw words with no spacing at all between letters/characters/symbols2017-01-26T20:58:52Z2017-01-28T19:10:55ZTrue
MDU6SXNzdWUyMDM0ODczOTE=Ability to specify minimum words per image2017-01-26T21:00:14ZFalse
MDU6SXNzdWUyMDQ0MDgzMDg=Question about FCRN downscaling inference2017-01-31T20:01:42Z2017-02-01T03:05:34ZTrue
MDU6SXNzdWUyMDU5NTM2NDU=IoU in cvpr 2016 paper2017-02-07T17:07:27Z2017-02-07T19:35:36ZTrue
MDU6SXNzdWUyMDU5OTIyNjQ=What training params did you use for the dicount in your FCRN?2017-02-07T19:39:07Z2017-02-09T15:48:48ZTrue
MDU6SXNzdWUyMDY4ODM1NTg=number of bounding boxes per grid2017-02-10T19:21:38Z2017-02-11T14:39:37ZTrue
