idtitlecreatedAtclosedAtclosed
MDU6SXNzdWUyMTIyODQxMDk=Link to docs not working2017-03-06T23:33:33Z2017-03-06T23:40:18ZTrue
MDU6SXNzdWUyMTQzOTMzNjQ=missing face_recognition terminal command2017-03-15T13:45:31Z2017-03-16T10:24:46ZTrue
MDU6SXNzdWUyMTQ1NDExNjY=Deploying this to a server (i.e. Heroku, etc)2017-03-15T22:08:21Z2017-03-21T21:27:15ZTrue
MDU6SXNzdWUyMTQ2MjUzODQ=AttributeError: 'module' object has no attribute 'imread'2017-03-16T08:05:32Z2017-03-16T16:29:46ZTrue
MDU6SXNzdWUyMTQ3Njk2NDU=Unexpected keyword argument 'mode' with imread()2017-03-16T16:50:39Z2017-03-16T17:22:41ZTrue
MDU6SXNzdWUyMTQ4NzE5NzA=Error: Reason: image not found2017-03-16T23:55:57Z2017-03-24T21:49:49ZTrue
MDU6SXNzdWUyMTQ5MjQzMzQ=When i run the example“find_facial_features_in_picture.py  ” code error2017-03-17T07:09:58Z2017-03-19T01:25:21ZTrue
MDU6SXNzdWUyMTUwMjY4MTI=Illegal Instruction. 2017-03-17T14:53:43Z2017-03-18T03:05:37ZTrue
MDU6SXNzdWUyMTUwNzQyMTU=Using more than 1 image for each person2017-03-17T17:40:37Z2017-03-19T01:25:09ZTrue
MDU6SXNzdWUyMTUxMzQyOTY=face_locations can be negative2017-03-17T22:06:56Z2017-03-17T23:27:56ZTrue
MDU6SXNzdWUyMTUxMzkwOTQ=MMOD face detector and GPU question2017-03-17T22:36:49Z2017-04-27T22:35:25ZTrue
MDU6SXNzdWUyMTUyMDI2ODM=Improving Accuracy2017-03-18T15:53:12Z2017-03-19T03:46:51ZTrue
MDU6SXNzdWUyMTUyMTU2NTQ=pip2 install MemoryError2017-03-18T19:23:46Z2017-03-21T20:16:42ZTrue
MDU6SXNzdWUyMTUzMzEzNDQ=RuntimeError: Unsupported image type, must be 8bit gray or RGB image2017-03-20T05:07:58Z2017-03-24T21:49:40ZTrue
MDU6SXNzdWUyMTU0OTMwMzg=How to use more than one training images of a person?2017-03-20T17:18:04Z2017-03-20T17:22:29ZTrue
MDU6SXNzdWUyMTU1NjI3OTU=How to scale face_recognition?2017-03-20T21:36:49Z2017-03-21T20:17:01ZTrue
MDU6SXNzdWUyMTU3Njk2NzE=erro: Illegal instruction (core dumped)2017-03-21T15:00:54Z2017-03-21T20:12:19ZTrue
MDU6SXNzdWUyMTY3NTY3MDY=dlib configuration error on Ubuntu2017-03-24T11:40:05Z2017-06-06T17:33:47ZTrue
MDU6SXNzdWUyMTY5MDYzNDI=list index out of range2017-03-24T21:13:18Z2017-03-24T21:48:06ZTrue
MDU6SXNzdWUyMTY5NDU3MDI=AttributeError: 'module' object has no attribute 'face_recognition_model_v1'2017-03-25T03:25:39Z2017-03-26T21:26:45ZTrue
MDU6SXNzdWUyMTcwNzkyMTg=Segmentation fault: 112017-03-26T18:44:12Z2017-03-30T16:30:50ZTrue
MDU6SXNzdWUyMTgwODYwMTM=Why not openface2017-03-30T05:35:39Z2017-03-30T16:30:35ZTrue
MDU6SXNzdWUyMTgxNDkyODc=cuda error2017-03-30T10:20:35Z2017-03-31T17:59:27ZTrue
MDU6SXNzdWUyMTgyNTI2MzE=Face_rec api issue in Raspberry Pi 3 2017-03-30T16:22:41Z2017-03-31T17:59:17ZTrue
MDU6SXNzdWUyMTgyNjkyNzM=Does dlib perform landmark alignment before encoding?2017-03-30T17:24:35Z2017-04-13T14:04:43ZTrue
MDU6SXNzdWUyMTgzMjc3MjA=Script crashes when no face is found in an image2017-03-30T21:04:54Z2017-03-30T22:25:09ZTrue
MDU6SXNzdWUyMTg3MTEzOTQ=Use opencv Mat structure 2017-04-01T17:44:29Z2017-04-01T20:47:38ZTrue
MDU6SXNzdWUyMTg3ODI2MzU=Two people in one face2017-04-02T18:21:03Z2017-04-04T20:13:15ZTrue
MDU6SXNzdWUyMTg5MzAzNjA=ValueError thrown known_face_encodings is an empty list2017-04-03T13:18:55Z2017-04-04T20:13:15ZTrue
MDU6SXNzdWUyMTkzNDUwNzg=Feature: Face Recognition Web service example2017-04-04T18:42:02Z2017-04-04T21:03:19ZTrue
MDU6SXNzdWUyMTk3MTU3NzQ=Best way to store the face features in a database2017-04-05T21:09:21Z2017-04-13T14:04:50ZTrue
MDU6SXNzdWUyMTk3MjY4OTk=Cannot import face_recognition2017-04-05T21:54:28Z2017-04-20T23:05:05ZTrue
MDU6SXNzdWUyMjAxMjQzMzU=ImportError face_recognition2017-04-07T06:37:57Z2017-04-18T18:58:41ZTrue
MDU6SXNzdWUyMjA3OTgzMDQ=Benchmark Stats2017-04-10T23:27:33Z2017-04-13T14:07:52ZTrue
MDU6SXNzdWUyMjA4Nzg5NjI=Face_landmarks missing two points.2017-04-11T08:41:55Z2017-04-13T14:47:20ZTrue
MDU6SXNzdWUyMjEyMjgzMTU=I have this working with python 2.7 but not with python 3.52017-04-12T11:09:48Z2017-04-16T11:22:13ZTrue
MDU6SXNzdWUyMjEzOTc1NDQ=Provide (signed) release tarballs2017-04-12T21:36:00Z2017-04-13T16:00:44ZTrue
MDU6SXNzdWUyMjE5NDcwOTQ=Training set of images2017-04-15T13:02:55Z2017-04-16T11:21:52ZTrue
MDU6SXNzdWUyMjE5OTcwNjU=Not enough ram for installing dlib on Raspberry Pi 32017-04-16T07:58:08Z2017-04-20T20:30:46ZTrue
MDU6SXNzdWUyMjE5OTkwMDE=C port of this lib?2017-04-16T08:48:08Z2017-04-16T11:16:29ZTrue
