idtitlecreatedAtclosedAtclosed
MDU6SXNzdWUxNTM2MDMyODc=Web3IPC - Socket Error2016-05-07T16:30:26Z2016-08-10T20:08:59ZTrue
MDU6SXNzdWUxNTg5MDYzMjE=Windows IPC/Named pipe does not work2016-06-07T12:05:44Z2017-02-27T16:54:21ZTrue
MDU6SXNzdWUxNTk0OTM5NzA=Bugs in code for creating a new contract on the blockchain2016-06-09T19:55:15Z2016-07-14T02:17:04ZTrue
MDU6SXNzdWUxNjIzMTE3Nzc=Look into using `gevent` for upcoming asynchronous patterns.2016-06-26T04:18:29Z2016-07-01T21:45:21ZTrue
MDU6SXNzdWUxNjM0NzkzNjA=Refactor Formatters2016-07-01T21:46:25Z2016-08-10T20:08:33ZTrue
MDU6SXNzdWUxNjUwOTA0OTk=Implement 'unit-test-mode' endpoint2016-07-12T14:12:27Z2017-03-22T18:09:39ZTrue
MDU6SXNzdWUxNjUzNTI5OTc=Undeclared dependencies: gevent and rlp2016-07-13T15:39:01Z2016-07-13T18:23:03ZTrue
MDU6SXNzdWUxNjUzNjA1MDg="Remove old ""web3py"" package entry from PyPI"2016-07-13T16:09:49Z2016-07-13T17:03:09ZTrue
MDU6SXNzdWUxNjU5NjM0MDY=Implement the `on` and `pastEvents` methods on the `web3.eth.contract` interface.2016-07-17T06:33:22Z2016-08-10T20:08:21ZTrue
MDU6SXNzdWUxNjg1MDE2Mjk=Expose _Contract2016-07-31T04:56:44Z2016-08-02T02:02:01ZTrue
MDU6SXNzdWUxNjg1MDMyODg=Transform Markdown on PyPi release2016-07-31T05:47:03Z2017-09-14T16:51:56ZTrue
MDU6SXNzdWUxNjg1MzE0Mzg=String type support2016-07-31T18:32:45Z2016-08-02T02:02:39ZTrue
MDU6SXNzdWUxNjg5ODU3NDI=stuck on  test_contract_estimateGas.py2016-08-02T20:52:41Z2016-08-10T20:08:09ZTrue
MDU6SXNzdWUxNjkwMDk0MTg=Documentation for the miriad of 1.0.0 things that now exist and aren't well documented2016-08-02T23:02:37Z2016-09-12T15:46:41ZTrue
MDU6SXNzdWUxNjk5MzU5NDQ=how you debug ?2016-08-08T14:24:24Z2016-08-10T13:45:33ZTrue
MDU6SXNzdWUxNzAxMDg2Nzc=AttributeError: module '_sha3' has no attribute 'sha3'2016-08-09T08:26:08Z2016-08-09T09:54:29ZTrue
MDU6SXNzdWUxNzA0NDI0NTQ=json encode error : TypeError: Decimal('100000000000000000000') is not JSON serializable when sending a transaction2016-08-10T15:13:01Z2016-08-15T19:26:06ZTrue
MDU6SXNzdWUxNzA1MDczODM=Implement a new provider that talks directly to `ethereum-tester-client`2016-08-10T20:11:25Z2017-03-22T18:07:21ZTrue
MDU6SXNzdWUxNzA5MjY0MDc=Semantic cleanup of the `web3.contract.Contract` interface.2016-08-12T18:04:18Z2016-09-12T15:47:01ZTrue
MDU6SXNzdWUxNzExOTQ0MDE=Importing TestRPCProvider gives an error.2016-08-15T15:30:15Z2016-08-15T16:51:38ZTrue
MDU6SXNzdWUxNzM4MzgzNDI=Calling any solidity function returning address[ ] gives address list without 0x prefix2016-08-29T18:22:28Z2016-09-12T15:46:24ZTrue
