idtitlecreatedAtclosedAtclosed
MDU6SXNzdWUyMjExNzgyMDQ=Reset button does nothing2017-04-12T07:46:17Z2017-04-13T06:52:20ZTrue
MDU6SXNzdWUyMjEyNjc0NTI=Send kill to stress processes on quit2017-04-12T13:45:21Z2017-04-12T21:05:29ZTrue
MDU6SXNzdWUyMjEzOTE1MTg=Either fix or remove utf-8 button2017-04-12T21:09:36Z2017-04-13T16:44:20ZTrue
MDU6SXNzdWUyMjE2MjE0MzI=Add frequency graph2017-04-13T16:48:18Z2017-04-14T10:57:22ZTrue
MDU6SXNzdWUyMjE2MjQ4MzM=FNULL open(...) is used for the whole run time of the program2017-04-13T17:02:43Z2017-04-14T13:20:39ZTrue
MDU6SXNzdWUyMjE4NDExNTg=Clarify install process and move it at the top of documentation2017-04-14T16:22:44Z2019-04-01T07:35:10ZTrue
MDU6SXNzdWUyMjE4NzUxNTM=Add try catch to all data gathered2017-04-14T19:32:54Z2017-08-09T13:55:18ZTrue
MDU6SXNzdWUyMzM0NTU4MTI=Not able to run on Arch Linux2017-06-04T19:57:59Z2017-06-06T01:38:13ZTrue
MDU6SXNzdWUyMzc2MzU1MDY=Add CPU information (Make, model, etc.)2017-06-21T19:11:10Z2017-06-22T08:55:22ZTrue
MDU6SXNzdWUyMzc4OTE0Nzc=Error running s-tui for first time2017-06-22T15:50:13Z2017-06-22T16:44:10ZTrue
MDU6SXNzdWUyMzg2NjU5OTk=Only show stress button if stress is available2017-06-26T20:52:03Z2017-06-27T18:15:58ZTrue
MDU6SXNzdWUyMzkwODc3NzY=Save information in CSV2017-06-28T08:22:15Z2017-07-13T08:39:49ZTrue
MDU6SXNzdWUyNDI1MDUxMDU=Add tests for travis-ci2017-07-12T20:28:14ZFalse
MDU6SXNzdWUyNDMxNzQ0MDg=Can't start s-tui2017-07-15T13:09:05Z2017-07-21T17:54:16ZTrue
MDU6SXNzdWUyNDM0NzE5ODU=Logging2017-07-17T17:40:44Z2017-07-17T21:24:41ZTrue
MDU6SXNzdWUyNDk1ODA1MDM=Add RAPL read support2017-08-11T09:22:32Z2017-08-22T22:49:26ZTrue
MDU6SXNzdWUyNDk1ODA5ODQ=Add a graph to display RAPL read results 2017-08-11T09:24:45Z2017-08-22T22:49:44ZTrue
MDU6SXNzdWUyNDk1ODkyMjY=Better code arrangement into classes and improving comments and documentation 2017-08-11T09:58:42Z2017-09-08T07:10:30ZTrue
MDU6SXNzdWUyNDk4NzEyMzc=Add option to increase probing interval 2017-08-13T12:37:54Z2017-09-26T06:03:11ZTrue
MDU6SXNzdWUyNTA3NDMyOTE=Ryzen temperatures2017-08-16T20:03:54Z2017-08-17T13:14:35ZTrue
